timestamp,acc_x,acc_y,acc_z,label
1.55E+12,5.629,-6.002,-2.162,SDL
1.55E+12,6.254,-8.26,-2.136,SDL
1.55E+12,5.425,-6.884,-1.164,SDL
1.55E+12,5.555,-7.001,-0.785,SDL
1.55E+12,5.191,-5.205,-1.836,SDL
1.55E+12,6.122,-3.125,-3.443,SDL
1.55E+12,7.755,-4.396,-4.209,SDL
1.55E+12,7.525,-4.334,-4.133,SDL
1.55E+12,7.705,-4.54,-0.165,SDL
1.55E+12,8.186,-4.516,-0.484,SDL
1.55E+12,9.675,-4.049,-2.176,SDL
1.55E+12,11.581,-1.274,-2.011,SDL
1.55E+12,13.271,0.682,-1.518,SDL
1.55E+12,11.876,1.259,-1.192,SDL
1.55E+12,10.904,1.123,-1.465,SDL
1.55E+12,9.955,1.427,-1.52,SDL
1.55E+12,9.256,1.255,-0.06,SDL
1.55E+12,9.479,1.566,-0.194,SDL
1.55E+12,9.654,2.765,-1.104,SDL
1.55E+12,10.209,2.684,-1.848,SDL
1.55E+12,9.987,1.8,-2.102,SDL
1.55E+12,8.94,1.868,-2.114,SDL
1.55E+12,8.327,2.174,-2.818,SDL
1.55E+12,8.473,2.509,-1.959,SDL
1.55E+12,9.072,2.119,-2.502,SDL
1.55E+12,9.299,1.575,-2.495,SDL
1.55E+12,9.491,1.348,-2.366,SDL
1.55E+12,9.673,1.291,-2.761,SDL
1.55E+12,9.687,1.42,-2.876,SDL
1.55E+12,9.52,1.547,-2.629,SDL
1.55E+12,9.723,1.398,-2.131,SDL
1.55E+12,9.807,1.053,-1.911,SDL
1.55E+12,2.155,-7.856,-0.596,SDL
1.55E+12,2.287,-9.951,-0.917,SDL
1.55E+12,3.376,-12.939,-0.117,SDL
1.55E+12,3.06,-11.993,-0.151,SDL
1.55E+12,2.148,-9.043,0.074,SDL
1.55E+12,2.069,-9.141,-0.28,SDL
1.55E+12,2.186,-10.176,-0.555,SDL
1.55E+12,2.231,-10.48,-0.476,SDL
1.55E+12,2.124,-10.231,-0.321,SDL
1.55E+12,1.171,-8.555,-0.014,SDL
1.55E+12,1.848,-9.357,0.053,SDL
1.55E+12,1.86,-9.237,-0.029,SDL
1.55E+12,2.337,-9.223,-0.103,SDL
1.55E+12,2.308,-9.8,-0.144,SDL
1.55E+12,2.246,-9.836,-0.603,SDL
1.55E+12,2.205,-9.603,-0.184,SDL
1.55E+12,-0.103,4.743,7.729,STD
1.55E+12,-1.089,4.757,8.109,STD
1.55E+12,-2.737,5.028,9.374,STD
1.55E+12,-3.939,5.253,9.946,STD
1.55E+12,-4.113,4.944,10.592,STD
1.55E+12,-3.022,3.563,10.255,STD
1.55E+12,-3.386,3.026,9.338,STD
1.55E+12,-2.559,2.066,10.099,STD
1.55E+12,-0.702,2.859,10.882,STD
1.55E+12,-2.588,2.622,10.408,STD
1.55E+12,-2.097,-0.026,9.757,STD
1.55E+12,-4.619,3.175,9.539,STD
1.55E+12,-4.789,4.765,10.417,STD
1.55E+12,-2.629,3.146,9.886,STD
1.55E+12,-2.004,3.922,8.054,STD
1.55E+12,-0.462,4.444,7.985,STD
1.55E+12,0.091,4.719,6.924,STD
1.55E+12,0.45,5.267,6.536,STD
1.55E+12,0.668,5.562,6.934,STD
1.55E+12,0.591,5.732,7.156,STD
1.55E+12,0.472,5.531,6.711,STD
1.55E+12,-0.364,5.818,5.856,STD
1.55E+12,-1.082,6.036,6.503,STD
1.55E+12,-0.431,5.65,7.848,STD
1.55E+12,-0.168,6.965,7.001,STD
1.55E+12,-0.211,7.056,6.747,STD
1.55E+12,-0.086,7.183,6.56,STD
1.55E+12,0.721,7.166,7.171,STD
1.55E+12,0.608,7.377,7.13,STD
1.55E+12,0.127,7.219,6.558,STD
1.55E+12,-0.192,7.183,6.414,STD
1.55E+12,-0.294,7.195,6.362,STD
1.55E+12,-0.146,7.288,6.431,STD
1.55E+12,0.06,7.353,6.46,STD
1.55E+12,-0.06,7.391,6.663,STD
1.55E+12,-0.223,7.458,6.563,STD
1.55E+12,-0.196,7.494,6.251,STD
1.55E+12,-0.127,7.564,6.254,STD
1.55E+12,-0.091,7.461,6.443,STD
1.55E+12,0.036,7.485,6.469,STD
1.55E+12,0.218,7.228,6.915,STD
1.55E+12,-0.036,6.91,6.101,STD
1.55E+12,0.024,7.099,6.11,STD
1.55E+12,0.565,6.982,6.524,STD
1.55E+12,0.043,7.018,6.285,STD
1.55E+12,0.086,6.939,6.326,STD
1.55E+12,-0.268,6.175,7.271,STD
1.55E+12,-0.311,5.971,7.403,STD
1.55E+12,-0.311,5.89,7.118,STD
1.55E+12,-0.323,6.115,7.434,STD
1.55E+12,-0.376,6.175,7.623,STD
1.55E+12,-0.321,6.156,7.695,STD
1.55E+12,-0.218,6.261,7.702,STD
1.55E+12,0.067,6.077,7.463,STD
1.55E+12,0.067,6.007,6.922,STD
1.55E+12,0.05,6.374,8.095,STD
1.55E+12,0.136,6.362,8.6,STD
1.55E+12,0.591,6.237,8.306,STD
1.55E+12,0.785,6.309,8.828,STD
1.55E+12,0.625,6.024,8.528,STD
1.55E+12,0.366,5.698,6.611,STD
1.55E+12,0.031,6.342,5.512,STD
1.55E+12,-0.242,6.311,5.267,STD
1.55E+12,0.031,6.421,5.339,STD
1.55E+12,0.448,6.726,5.006,STD
1.55E+12,0.508,6.972,6.364,STD
1.55E+12,0.438,6.503,7.245,STD
1.55E+12,0.081,6.546,8.653,STD
1.55E+12,0.225,6.086,9.675,STD
1.55E+12,0.113,5.5,8.421,STD
1.55E+12,0.168,5.753,7.118,STD
1.55E+12,0.067,6.019,6.163,STD
1.55E+12,-0.294,6.026,5.94,STD
1.55E+12,-0.603,5.574,6.338,STD
1.55E+12,-0.553,5.387,7.738,STD
1.55E+12,0.474,5.145,7.279,STD
1.55E+12,0.527,5.045,5.749,STD
1.55E+12,-0.168,5.231,7.152,STD
1.55E+12,-0.476,5.047,8.576,STD
1.55E+12,-0.263,5.073,9.16,STD
1.55E+12,0.043,5.22,8.612,STD
1.55E+12,0.115,5.152,9.261,STD
1.55E+12,-0.678,5.042,9.347,STD
1.55E+12,-0.939,4.92,9.704,STD
1.55E+12,-0.879,5.126,9.302,STD
1.55E+12,-0.656,5.248,9.089,STD
1.55E+12,-0.397,5.136,9.429,STD
1.55E+12,-0.529,5.102,9.273,STD
1.55E+12,-0.52,5.085,8.758,STD
1.55E+12,-0.5,5.052,8.77,STD
1.55E+12,-0.505,5.035,8.931,STD
1.55E+12,-0.314,5.026,8.552,STD
1.55E+12,-0.055,5.114,8.105,STD
1.55E+12,-0.125,5.141,8.497,STD
1.55E+12,-0.467,4.971,9.103,STD
1.55E+12,-0.493,4.944,8.789,STD
1.55E+12,-0.35,4.978,8.327,STD
1.55E+12,-0.326,4.927,8.624,STD
1.55E+12,-0.354,4.93,8.708,STD
1.55E+12,-0.381,4.987,8.416,STD
1.55E+12,-0.201,4.911,8.394,STD
1.55E+12,-0.115,4.875,8.502,STD
1.55E+12,-0.172,4.92,8.406,STD
1.55E+12,-0.436,4.971,7.992,STD
1.55E+12,-0.469,5.03,7.631,STD
1.55E+12,-0.378,4.999,8.045,STD
1.55E+12,0.005,4.92,8.167,STD
1.55E+12,0.362,4.822,8.629,STD
1.55E+12,-0.259,4.93,8.131,STD
1.55E+12,-0.328,4.939,7.853,STD
1.55E+12,0.038,5.028,7.695,STD
1.55E+12,-0.05,5.042,7.973,STD
1.55E+12,-0.256,5.277,8.665,STD
1.55E+12,-0.474,5.322,7.736,STD
1.55E+12,-0.29,5.265,7.212,STD
1.55E+12,-0.242,5.193,8.105,STD
1.55E+12,-0.429,5.332,7.547,STD
1.55E+12,-0.045,5.457,7.099,STD
1.55E+12,-0.661,5.528,6.735,STD
1.55E+12,-0.85,5.057,7.585,STD
1.55E+12,-0.194,4.24,7.312,STD
1.55E+12,-0.285,4.805,6.148,STD
1.55E+12,-0.898,4.966,6.508,STD
1.55E+12,-1.238,5.133,8.09,STD
1.55E+12,-0.709,4.877,8.598,STD
1.55E+12,-0.563,4.698,9.022,STD
1.55E+12,-1.808,4.535,8.49,STD
1.55E+12,-1.482,3.96,8.052,STD
1.55E+12,-1.642,3.716,8.241,STD
1.55E+12,-0.766,4.147,7.911,STD
1.55E+12,0.057,4.499,9.575,STD
1.55E+12,-0.532,4.386,9.271,STD
1.55E+12,-1.271,3.771,9.067,STD
1.55E+12,-1.59,3.644,9.678,STD
1.55E+12,-1.267,3.278,10.133,STD
1.55E+12,-0.737,3.227,9.821,STD
1.55E+12,-1.374,2.818,9.347,STD
1.55E+12,-1.777,2.871,7.779,STD
1.55E+12,-0.204,3.242,6.036,STD
1.55E+12,0.795,3.16,7.492,STD
1.55E+12,-0.206,3.737,12.254,STD
1.55E+12,0.747,3.108,12.304,STD
1.55E+12,0.943,3.709,10.408,STD
1.55E+12,1.044,3.965,7.729,STD
1.55E+12,0.843,3.481,9.326,STD
1.55E+12,1.537,4.18,10.168,STD
1.55E+12,2.636,3.194,7.942,STD
1.55E+12,2.164,2.849,8.895,STD
1.55E+12,0.294,2.978,10.494,STD
1.55E+12,-0.242,2.545,10.906,STD
1.55E+12,0.201,2.385,10.444,STD
1.55E+12,0.156,3.062,9.716,STD
1.55E+12,0.17,2.923,8.718,STD
1.55E+12,0.34,2.919,9.486,STD
1.55E+12,-0.007,3.067,8.447,STD
1.55E+12,0.105,2.852,8.828,STD
1.55E+12,-0.215,3.002,10.178,STD
1.55E+12,-0.314,2.983,10.597,STD
1.55E+12,0.002,3.268,10.231,STD
1.55E+12,0.23,3.436,9.96,STD
1.55E+12,0.034,3.326,8.883,STD
1.55E+12,0.031,3,10.097,STD
1.55E+12,0.529,2.837,10.913,STD
1.55E+12,0.63,2.526,9.457,STD
1.55E+12,1.061,2.457,9.321,STD
1.55E+12,0.79,2.65,10.204,STD
1.55E+12,1.099,2.124,11.588,STD
1.55E+12,0.939,2.033,11.133,STD
1.55E+12,0.5,2.184,10.437,STD
1.55E+12,-0.297,2.452,9.5,STD
1.55E+12,-0.457,2.849,8.854,STD
1.55E+12,0.534,3.038,9.287,STD
1.55E+12,0.345,3.029,9.761,STD
1.55E+12,-0.01,3.074,9.934,STD
1.55E+12,-0.51,3.129,9.618,STD
1.55E+12,-0.074,3.187,8.576,STD
1.55E+12,0.089,3.259,8.538,STD
1.55E+12,0.091,3.237,9.362,STD
1.55E+12,0.378,3.091,9.778,STD
1.55E+12,0.421,3.036,9.405,STD
1.55E+12,0.05,3.05,9.254,STD
1.55E+12,-0.395,2.926,9.429,STD
1.55E+12,-0.409,2.765,9.445,STD
1.55E+12,-0.055,2.89,8.368,STD
1.55E+12,-0.407,3.127,8.105,STD
1.55E+12,-0.692,3.175,8.888,STD
1.55E+12,-0.764,3.141,9.412,STD
1.55E+12,-0.824,3.153,8.732,STD
1.55E+12,-1.164,3.644,7.927,STD
1.55E+12,-1.518,3.79,8.114,STD
1.55E+12,-1.461,3.733,8.413,STD
1.55E+12,-1.106,3.637,8.945,STD
1.55E+12,-0.757,3.558,9.508,STD
1.55E+12,-0.395,3.714,9.187,STD
1.55E+12,-0.517,3.972,9.175,STD
1.55E+12,-0.656,3.594,8.947,STD
1.55E+12,-1.111,3.405,9.184,STD
1.55E+12,-0.783,3.247,9.319,STD
1.55E+12,-0.934,3.359,8.476,STD
1.55E+12,-1.044,3.737,8.478,STD
1.55E+12,-1.113,3.266,8.957,STD
1.55E+12,-1.118,3.34,9.278,STD
1.55E+12,-0.778,3.881,9.072,STD
1.55E+12,-0.409,3.977,9.249,STD
1.55E+12,0.101,4.07,9.189,STD
1.55E+12,0.017,4.207,9.074,STD
1.55E+12,0.089,4.391,8.339,STD
1.55E+12,-0.247,4.949,7.271,STD
1.55E+12,-0.567,5.035,6.809,STD
1.55E+12,-0.632,5.117,7.295,STD
1.55E+12,-0.596,5.186,7.597,STD
1.55E+12,-0.467,5.327,7.836,STD
1.55E+12,-0.747,5.234,7.956,STD
1.55E+12,-0.924,5.097,8.069,STD
1.55E+12,-0.998,5.162,7.985,STD
1.55E+12,-1.022,5.174,7.827,STD
1.55E+12,-1.147,5.243,7.508,STD
1.55E+12,-1.291,5.404,7.113,STD
1.55E+12,-1.25,5.598,7.489,STD
1.55E+12,-1.262,5.627,8.009,STD
1.55E+12,-1.451,5.6,8.064,STD
1.55E+12,-1.626,5.713,7.86,STD
1.55E+12,-1.506,5.89,7.781,STD
1.55E+12,-1.223,5.995,7.513,STD
1.55E+12,-1.197,5.998,7.403,STD
1.55E+12,-1.487,5.715,7.456,STD
1.55E+12,-1.592,5.593,7.595,STD
1.55E+12,-1.41,5.548,7.659,STD
1.55E+12,-1.274,5.593,7.585,STD
1.55E+12,-1.307,5.639,7.07,STD
1.55E+12,-1.31,5.792,6.874,STD
1.55E+12,-1.178,5.943,6.603,STD
1.55E+12,-1.317,5.856,7.121,STD
1.55E+12,-1.271,5.674,7.75,STD
1.55E+12,-1.317,5.617,7.956,STD
1.55E+12,-1.362,5.653,7.966,STD
1.55E+12,-1.508,5.703,7.927,STD
1.55E+12,-1.621,5.636,7.86,STD
1.55E+12,-1.731,5.667,7.736,STD
1.55E+12,-1.712,5.627,7.556,STD
1.55E+12,-1.654,5.641,7.631,STD
1.55E+12,-1.674,5.586,7.757,STD
1.55E+12,-1.786,5.583,7.848,STD
1.55E+12,-1.791,5.562,7.707,STD
1.55E+12,-1.52,5.646,7.762,STD
1.55E+12,-1.42,5.655,7.966,STD
1.55E+12,-1.346,5.555,8.346,STD
1.55E+12,-1.257,5.452,8.337,STD
1.55E+12,-1.075,5.538,8.437,STD
1.55E+12,-0.879,5.536,8.782,STD
1.55E+12,-0.934,5.198,9.005,STD
1.55E+12,-0.943,5.04,8.617,STD
1.55E+12,-0.943,4.985,8.066,STD
1.55E+12,-1.161,5.028,8.126,STD
1.55E+12,-1.269,4.999,8.643,STD
1.55E+12,-1.389,5.076,8.684,STD
1.55E+12,-1.42,5.217,8.083,STD
1.55E+12,-1.554,5.287,7.405,STD
1.55E+12,-1.779,5.428,7.456,STD
1.55E+12,-1.872,5.287,7.786,STD
1.55E+12,-1.93,5.212,7.619,STD
1.55E+12,-1.659,5.222,7.518,STD
1.55E+12,-1.374,5.332,7.238,STD
1.55E+12,-1.372,5.181,7.664,STD
1.55E+12,-1.585,5.042,7.863,STD
1.55E+12,-1.736,5.229,7.69,STD
1.55E+12,-1.786,5.363,7.343,STD
1.55E+12,-2.011,5.504,7.264,STD
1.55E+12,-2.081,5.552,6.912,STD
1.55E+12,-1.657,5.686,6.29,STD
1.55E+12,-1.465,5.873,5.852,STD
1.55E+12,-1.736,6.014,6.393,STD
1.55E+12,-1.42,6.326,7.417,STD
1.55E+12,-0.627,6.654,7.892,STD
1.55E+12,-0.649,7.255,7.477,STD
1.55E+12,-1.044,7.7,6.74,STD
1.55E+12,-1.245,7.894,5.701,STD
1.55E+12,-1.595,7.757,6.297,STD
1.55E+12,-1.827,7.049,8.718,STD
1.55E+12,-1.743,6.256,10.178,STD
1.55E+12,-2.052,5.61,8.27,STD
1.55E+12,-2.255,5.485,6.697,STD
1.55E+12,-1.86,4.628,5.524,STD
1.55E+12,-1.93,4.59,3.287,STD
1.55E+12,-2.049,5.141,2.43,STD
1.55E+12,-4.02,6.821,3.275,STD
1.55E+12,-3.196,7.398,6.014,STD
1.55E+12,-1.183,6.036,7.76,STD
1.55E+12,0.69,5.71,9.946,STD
1.55E+12,1.391,5.531,11.909,STD
1.55E+12,0.558,5.279,12.527,STD
1.55E+12,-0.364,5.176,12.745,STD
1.55E+12,0.127,5.375,11.572,STD
1.55E+12,1.741,5.56,10.913,STD
1.55E+12,2.447,5.392,11.605,STD
1.55E+12,2.059,4.944,11.504,STD
1.55E+12,1.295,4.619,10.614,STD
1.55E+12,1.015,4.494,9.84,STD
1.55E+12,0.634,4.255,9.467,STD
1.55E+12,0.057,3.867,8.686,STD
1.55E+12,-0.113,3.749,7.872,STD
1.55E+12,0.177,3.646,8.234,STD
1.55E+12,0.235,3.656,8.84,STD
1.55E+12,0.06,3.4,8.1,STD
1.55E+12,-0.623,3.218,7.214,STD
1.55E+12,-1.025,3.249,7.061,STD
1.55E+12,-1.173,3.302,7.71,STD
1.55E+12,-1.216,3.412,7.844,STD
1.55E+12,-1.508,3.431,7.654,STD
1.55E+12,-1.329,3.488,7.379,STD
1.55E+12,-1.212,3.474,7.726,STD
1.55E+12,-1.422,3.338,8.085,STD
1.55E+12,-1.619,3.163,8.174,STD
1.55E+12,-1.587,3.132,8.569,STD
1.55E+12,-1.688,3.065,8.634,STD
1.55E+12,-1.808,3.005,8.461,STD
1.55E+12,-1.494,3.127,8.516,STD
1.55E+12,-1.312,3.254,8.21,STD
1.55E+12,-1.231,3.371,7.614,STD
1.55E+12,-1.525,3.213,7.449,STD
1.55E+12,-1.796,3.12,7.631,STD
1.55E+12,-1.721,3.196,7.461,STD
1.55E+12,-1.633,3.196,5.78,STD
1.55E+12,-1.31,3.285,4.391,STD
1.55E+12,-0.512,3.374,5.449,STD
1.55E+12,7.264,6.273,4.93,STD
1.55E+12,5.066,6.06,4.154,STD
1.55E+12,3.591,6.01,5.344,STD
1.55E+12,2.895,6.206,3.898,STD
1.55E+12,2.78,6.608,1.013,STD
1.55E+12,2.761,6.733,2.073,STD
1.55E+12,2.588,7.135,2.243,STD
1.55E+12,2.617,7.592,1.88,STD
1.55E+12,2.859,7.911,1.528,STD
1.55E+12,3.017,8.227,1.326,STD
1.55E+12,2.248,8.279,0.16,STD
1.55E+12,2.21,8.799,0.287,STD
1.55E+12,2.011,8.797,1.032,STD
1.55E+12,1.915,8.876,0.958,STD
1.55E+12,1.549,8.89,0.831,STD
1.55E+12,1.221,8.95,0.378,STD
1.55E+12,0.977,8.967,0.828,STD
1.55E+12,1.061,8.933,1.226,STD
1.55E+12,1.482,9.146,0.86,STD
1.55E+12,1.786,9.455,0.694,STD
1.55E+12,1.834,9.546,1.37,STD
1.55E+12,1.7,9.515,1.59,STD
1.55E+12,1.449,9.536,1.104,STD
1.55E+12,1.425,9.613,0.977,STD
1.55E+12,1.578,9.601,0.807,STD
1.55E+12,1.745,9.721,1.132,STD
1.55E+12,1.767,9.86,0.725,STD
1.55E+12,1.616,9.843,0.412,STD
1.55E+12,1.451,9.776,0.354,STD
1.55E+12,1.319,9.694,0.697,STD
1.55E+12,1.417,9.644,1.025,STD
1.55E+12,1.604,9.661,0.864,STD
1.55E+12,1.429,9.594,0.596,STD
1.55E+12,1.219,9.611,1.08,STD
1.55E+12,1.099,9.682,1.077,STD
1.55E+12,1.082,9.848,0.536,STD
1.55E+12,1.264,10.075,0.845,STD
1.55E+12,1.453,10.212,0.991,STD
1.55E+12,1.403,10.288,0.45,STD
1.55E+12,1.384,10.238,0.218,STD
1.55E+12,1.267,10.123,0.429,STD
1.55E+12,1.252,10.113,0.654,STD
1.55E+12,1.109,9.972,0.917,STD
1.55E+12,1.034,9.857,1.164,STD
1.55E+12,1.073,9.805,1.022,STD
1.55E+12,1.317,9.728,0.757,STD
1.55E+12,1.595,9.723,0.778,STD
1.55E+12,1.87,9.647,0.788,STD
1.55E+12,1.908,9.625,0.706,STD
1.55E+12,1.7,9.56,0.951,STD
1.55E+12,1.427,9.524,1.144,STD
1.55E+12,1.31,9.639,1.039,STD
1.55E+12,1.405,9.757,1.109,STD
1.55E+12,1.396,9.742,1.132,STD
1.55E+12,1.353,9.67,1.19,STD
1.55E+12,1.384,9.498,1.156,STD
1.55E+12,1.501,9.493,1.065,STD
1.55E+12,1.54,9.529,1.085,STD
1.55E+12,1.52,9.568,1.058,STD
1.55E+12,1.401,9.647,0.962,STD
1.55E+12,1.393,9.62,1.197,STD
1.55E+12,1.398,9.599,1.039,STD
1.55E+12,1.501,9.678,0.948,STD
1.55E+12,1.477,9.706,1.022,STD
1.55E+12,1.449,9.778,1.037,STD
1.55E+12,1.317,9.685,1.07,STD
1.55E+12,1.389,9.69,1.453,STD
1.55E+12,1.47,9.716,1.223,STD
1.55E+12,1.444,9.661,0.56,STD
1.55E+12,1.575,9.668,0.749,STD
1.55E+12,1.705,9.769,1.082,STD
1.55E+12,1.688,9.747,1.202,STD
1.55E+12,1.798,9.656,1.3,STD
1.55E+12,1.856,9.67,1.121,STD
1.55E+12,1.918,9.673,0.927,STD
1.55E+12,1.693,9.668,0.73,STD
1.55E+12,1.542,9.761,0.958,STD
1.55E+12,1.571,9.8,1.123,STD
1.55E+12,1.628,9.864,1.049,STD
1.55E+12,1.58,9.9,0.919,STD
1.55E+12,1.298,9.931,0.972,STD
1.55E+12,0.97,9.852,0.953,STD
1.55E+12,0.797,9.814,0.747,STD
1.55E+12,1.049,9.893,0.709,STD
1.55E+12,1.123,9.951,0.776,STD
1.55E+12,0.974,9.958,0.608,STD
1.55E+12,0.838,9.848,0.845,STD
1.55E+12,0.757,9.788,1.037,STD
1.55E+12,0.716,9.781,0.74,STD
1.55E+12,0.955,9.814,0.778,STD
1.55E+12,1.243,9.927,0.986,STD
1.55E+12,1.391,9.896,0.946,STD
1.55E+12,1.336,9.726,1.168,STD
1.55E+12,1.188,9.668,1.228,STD
1.55E+12,1.223,9.738,0.785,STD
1.55E+12,1.252,9.747,0.752,STD
1.55E+12,1.245,9.714,0.857,STD
1.55E+12,1.396,9.766,0.864,STD
1.55E+12,1.489,9.848,0.783,STD
1.55E+12,1.511,9.903,0.733,STD
1.55E+12,1.437,10.039,0.867,STD
1.55E+12,1.269,10.157,0.833,STD
1.55E+12,1.082,10.382,0.618,STD
1.55E+12,1.018,10.595,0.735,STD
1.55E+12,0.788,10.918,1.379,STD
1.55E+12,0.725,10.87,1.597,STD
1.55E+12,1.164,10.336,2.531,STD
1.55E+12,1.13,9.568,3.544,STD
1.55E+12,1.137,8.739,4.204,STD
1.55E+12,1.851,8.689,4.353,STD
1.55E+12,3.654,7.52,5.05,STD
1.55E+12,4.161,7.226,8.931,STD
1.55E+12,3.848,7.54,7.963,STD
1.55E+12,4.501,6.718,8.143,STD
1.55E+12,3.936,5.639,10.382,STD
1.55E+12,3.658,4.829,11.248,STD
1.55E+12,2.627,4.111,13.595,STD
1.55E+12,1.863,3.144,17.165,STD
1.55E+12,1.71,2.421,15.271,STD
1.55E+12,2.093,3.062,8.239,STD
1.55E+12,1.358,3.575,8.112,STD
1.55E+12,-0.737,3.646,7.911,STD
1.55E+12,-2.447,3.51,8.006,STD
1.55E+12,-3.706,3.23,9.706,STD
1.55E+12,-3.654,2.789,11.153,STD
1.55E+12,-3.443,2.37,9.084,STD
1.55E+12,-3.843,2.219,8.325,STD
1.55E+12,-3.12,2.236,5.521,STD
1.55E+12,-2.404,2.842,4.523,STD
1.55E+12,-2.859,2.593,5.33,STD
1.55E+12,-3.974,1.48,6.275,STD
1.55E+12,-3.687,0.843,6.567,STD
1.55E+12,-2.03,0.8,5.26,STD
1.55E+12,-1.152,0.874,4.298,STD
1.55E+12,-0.455,0.364,5.995,STD
1.55E+12,0.01,-0.244,6.948,STD
1.55E+12,0.067,-1.135,6.551,STD
1.55E+12,0.354,-1.824,5.215,STD
1.55E+12,-0.069,-2.746,5.859,STD
1.55E+12,0.759,-3.524,9.127,STD
1.55E+12,1.607,-4.695,13.477,STD
1.55E+12,3.503,-5.26,14.007,STD
1.55E+12,5.445,-4.858,10.147,STD
1.55E+12,6.208,-4.714,8.045,STD
1.55E+12,8.033,-5.193,8.971,STD
1.55E+12,10.238,-5.071,11.009,STD
1.55E+12,11.938,-4.777,10.19,STD
1.55E+12,13.813,-3.546,10.267,STD
1.55E+12,15.673,-3.551,9.539,STD
1.55E+12,17.177,-3.426,8.653,STD
1.55E+12,18.577,-3.103,7.592,STD
1.55E+12,19.808,-1.992,6.682,STD
1.55E+12,19.358,-1.341,4.425,STD
1.55E+12,18.35,-0.9,3.623,STD
1.55E+12,17.311,-1.276,3.364,STD
1.55E+12,17.44,-0.965,4.346,STD
1.55E+12,17.301,-0.692,1.856,STD
1.55E+12,15.426,0.256,3.848,STD
1.55E+12,13.262,-0.23,5.84,STD
1.55E+12,11.404,-0.764,5.897,STD
1.55E+12,8.363,-0.601,6.448,STD
1.55E+12,6.455,-1.027,6.522,STD
1.55E+12,7.279,-0.828,5.899,STD
1.55E+12,9.077,-0.093,5.018,STD
1.55E+12,7.439,0.072,4.963,STD
1.55E+12,10.954,-0.565,5.612,STD
1.55E+12,11.464,-0.649,7.097,STD
1.55E+12,12.472,-0.962,6.872,STD
1.55E+12,9.441,0.292,9.026,STD
1.55E+12,9.086,-1.032,9.618,STD
1.55E+12,7.271,-1.022,5.349,STD
1.55E+12,5.854,-0.577,4.437,STD
1.55E+12,5.706,-0.951,4.777,STD
1.55E+12,5.174,-0.838,3.235,STD
1.55E+12,4.908,-1.135,2.246,STD
1.55E+12,5.212,-1.343,-0.474,STD
1.55E+12,8.639,-0.603,-5.375,STD
1.55E+12,9.56,-1.75,-3.055,STD
1.55E+12,7.738,1.329,-6.694,STD
1.55E+12,10.389,0.041,1.717,STD
1.55E+12,10.08,0.63,1.738,STD
1.55E+12,10.099,0.249,3.019,STD
1.55E+12,13.631,-0.417,5.5,STD
1.55E+12,4.257,-0.67,6.165,STD
1.55E+12,5.979,-0.783,-9.97,STD
1.55E+12,8.088,-0.836,2.832,STD
1.55E+12,6.644,-3.316,-4.219,STD
1.55E+12,5.959,-3.35,-1.942,STD
1.55E+12,3.386,-2.919,-1.93,STD
1.55E+12,0.879,-1.812,-5.121,STD
1.55E+12,28.291,-4.88,6.544,STD
1.55E+12,9.249,-1.405,5.217,STD
1.55E+12,10.875,-3.951,-0.06,STD
1.55E+12,9.884,-4.513,-1.937,STD
1.55E+12,8.89,-5.904,-0.278,STD
1.55E+12,10.133,-7.03,2.567,STD
1.55E+12,8.488,-4.018,2.612,STD
1.55E+12,7.324,-4.252,2.464,STD
1.55E+12,5.107,-3.876,1.101,STD
1.55E+12,4.209,-4.987,0.962,STD
1.55E+12,3.237,-5.571,-0.314,STD
1.55E+12,2.241,-6.218,-1.535,STD
1.55E+12,4.444,-4.762,-4.235,STD
1.55E+12,-0.177,-9.551,-2.2,STD
1.55E+12,9.096,-17.423,1.769,STD
1.55E+12,14.335,-15.924,10.262,STD
1.55E+12,6.156,-10.485,1.923,STD
1.55E+12,4.111,-8.052,-5.265,STD
1.55E+12,4.413,-7.745,-2.071,STD
1.55E+12,6.328,-8.038,4.429,STD
1.55E+12,5.852,-7.65,1.851,STD
1.55E+12,5.33,-7.714,-0.575,STD
1.55E+12,5.018,-8.265,-0.378,STD
1.55E+12,3.79,-7.568,-1.408,STD
1.55E+12,-0.883,-5.543,0.943,STD
1.55E+12,4.666,-9.599,5.512,STD
1.55E+12,6.335,-8.076,4.14,STD
1.55E+12,8.512,-10.109,0.639,STD
1.55E+12,6.318,-9.79,3.201,STD
1.55E+12,5.643,-9.436,3.072,STD
1.55E+12,5.413,-7.645,2.916,STD
1.55E+12,6.292,-8.672,1.693,STD
1.55E+12,5.88,-8.385,-0.907,STD
1.55E+12,3.16,-6.546,0.005,STD
1.55E+12,3.584,-6.529,0.35,STD
1.55E+12,4.868,-7.693,0.412,STD
1.55E+12,6.053,-9.826,2.049,STD
1.55E+12,6.261,-10.726,2.057,STD
1.55E+12,5.452,-10.293,1.619,STD
1.55E+12,4.681,-9.759,1.159,STD
1.55E+12,4.992,-9.273,1.92,STD
1.55E+12,3.675,-6.819,1.475,STD
1.55E+12,3.869,-4.911,1.638,STD
1.55E+12,5.765,-7.92,-0.486,STD
1.55E+12,5.002,-8.363,-0.239,STD
1.55E+12,4.786,-10.25,-1.358,STD
1.55E+12,4.03,-10.324,-1.142,STD
1.55E+12,4.075,-9.268,-0.079,STD
1.55E+12,3.85,-8.871,-0.529,STD
